,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
123,Republican,"While Republicans work to continue America’s robust economic growth, Democrats are pushing socialist policies that would destroy America’s robust economy. https://t.co/i1p1gq1Gbe",Senate of Republican,21,0.125,0.609,0.265,0.4404
124,Republican,"Opportunity Zones provide a path to prosperity for thousands of distressed communities across our nation.

Tune in LIVE as Republicans discuss this important legislation from the Senate floor.

https://t.co/BELneP7S4L",Senate of Republican,29,0.086,0.767,0.147,0.25
125,Republican,“The U.S. economy added far more jobs than expected in April as payrolls in the services sector grew by the most in more than two years” https://t.co/QMLFqUZwLs,Senate of Republican,27,0.0,1.0,0.0,0.0
126,Republican,"📺WATCH:

Live from the U.S. Capitol, members of the @SenateGOP leadership team brief the press.

https://t.co/iDJ8ZbOonm",Senate of Republican,16,0.0,1.0,0.0,0.0
127,Republican,"Democrats continue their sharp left turn towards radical, job-killing, tax-raising socialist ideas.
 
*Meanwhile*
 
Republican pro-growth policies have helped create a strong, healthy, and growing economy that continues to open more opportunity for American workers. https://t.co/GvjQblqiFs",Senate of Republican,35,0.0,0.692,0.308,0.8977
128,Republican,"We honor the extraordinary legacy of former Senator Richard Lugar, who devoted his life to serving the people of Indiana. 

https://t.co/mnbZ9299p9",Senate of Republican,21,0.0,0.763,0.237,0.7096
129,Republican,🔥Pro-growth Republican policies have America’s economy firing on all cylinders 🔥 https://t.co/ftFm4Gx0DK,Senate of Republican,12,0.194,0.806,0.0,-0.34
130,Republican,".@SenateDems ducked the #GreenNewDeal and voted present, but the @AFLCIO is crystal clear: labor opposes the radical proposal because it ignores the interests of American workers. https://t.co/xRKg7QYBJx",Senate of Republican,27,0.081,0.737,0.181,0.5023
131,Republican,"📰 Just in from the @WSJ:
 
""Workers, Retirees Are Feeling Better About Retirement Finances""
 
""Confidence in having enough money for golden years hits all-time high in latest survey.""
 
https://t.co/84V6obw9G6",Senate of Republican,29,0.0,0.765,0.235,0.7717
132,Republican,"Whether in the U.S. Senate, National Guard, or your local coffee shop, @SenJoniErnst stands ready to serve the people of Iowa 🇺🇸☕️ https://t.co/2wtDXzdVBn",Senate of Republican,23,0.0,0.898,0.102,0.3612
133,Republican,"Today is #TaxDay, and right now, there are 7.1 million job openings in America.

For a full year, there have been more open jobs than people looking for work.

Tax reform is working.

#TaxCutDay🙌 https://t.co/c6IQRwNyiW",Senate of Republican,35,0.0,1.0,0.0,0.0
134,Republican,"Tax Reform is Delivering Savings &amp; Creating Opportunity Across America 🇺🇸

https://t.co/zbBj9bdxgk 

#TaxDay #TaxCutDay",Senate of Republican,14,0.0,0.706,0.294,0.6124
135,Republican,"The unemployment rate has been at or below 4% for the past 13 months, the longest streak in nearly five decades.

#TaxDay = #TaxCutDay 🇺🇸 🙌 https://t.co/9kP9DwFHET",Senate of Republican,27,0.108,0.892,0.0,-0.4404
136,Republican,Republicans cut tax rates for hardworking American families. That means more take home pay for most Americans throughout the year. #TaxDay https://t.co/j1z1vvVCKh,Senate of Republican,22,0.158,0.842,0.0,-0.4144
137,Republican,#TaxDay is now #TaxCutDay 🇺🇸 https://t.co/6DWDn2IdGp,Senate of Republican,6,0.0,1.0,0.0,0.0
138,Republican,"Since Republicans passed tax reform, 3.2 million new jobs have been created. Hard working Americans are seeing more money in their paychecks as wages continue to rise. #TaxDay https://t.co/MPJoQdRRv0",Senate of Republican,29,0.046,0.888,0.066,0.1531
139,Republican,"When Republicans passed tax reform, @SpeakerPelosi called the benefits for the middle-class “crumbs.”

But since then, year-over-year wage growth was the HIGHEST in nearly a DECADE and the American economy is BOOMING.
 
#TaxDay is now #TaxCutDay 🇺🇸 https://t.co/BO2QpxpVr1",Senate of Republican,38,0.0,0.871,0.129,0.6369
140,Republican,"The dynamics of our economy work better when 157 million taxpayers decide how to spend their money, instead of 535 members of Congress making all those decisions for them. 

Thanks to tax reform, Americans have had more of that freedom with more take-home pay.

#TaxDay https://t.co/SUbZj6XG9P",Senate of Republican,46,0.03,0.745,0.225,0.893
141,Republican,"Today is #TaxDay. 

A great time to remind everyone that Republicans reformed the tax code to ensure 95% OF AMERICANS can keep more of their hard-earned money.

Meanwhile...@SenateDems are pushing socialist policies that would raise taxes dramatically &amp; stifle economic growth. https://t.co/Nft8u6qfGE",Senate of Republican,42,0.0,0.803,0.197,0.8519
142,Republican,"Tax Day is in 3️⃣ days. A great time to remind everyone of 2 things:
 
1. @SenateDems are pushing socialist policies that would dramatically raise taxes
 
2. Republicans reformed the tax code to ensure 95% of Americans can keep more of THEIR money
 
@SenatorLankford with more 👇 https://t.co/ta7mBTTYur",Senate of Republican,48,0.0,0.865,0.135,0.7717
143,Republican,"📺 @SenJohnBarrasso on @AmericaNewsroom: 

@SenSanders and @SenateDems want to repeal and replace Obamacare with a government takeover of health. 

That means higher costs, longer lines, and eliminating private insurance for 180 million working Americans. https://t.co/4gnamw7Rwy",Senate of Republican,35,0.0,0.961,0.039,0.0772
144,Republican,"Today, @SenSanders and top @SenateDems introduced a plan to make socialized medicine a reality.
 
Here's what it means:

❌ 180 million Americans kicked off private insurance

❌ Longer lines &amp; wait times for care

❌ $32 trillion in costs over 10 years https://t.co/lI5im2lSMT",Senate of Republican,43,0.0,0.878,0.122,0.6124
145,Republican,"3.2 million new jobs have been created since Senate Republicans passed tax reform.

Unemployment remains near a 50-year low.

Watch LIVE as Republicans speak from the Senate floor on America's BOOMING economy 👇

https://t.co/v9R6xXNXEg",Senate of Republican,34,0.139,0.806,0.056,-0.4588
146,Republican,"A government takeover of health care would result in longer lines, longer wait times and lower-quality care. https://t.co/eWwSAx3Min",Senate of Republican,18,0.0,0.701,0.299,0.7506
147,Republican,WATCH: The @SenateGOP leadership team briefs the press https://t.co/npVywnTM72,Senate of Republican,9,0.0,1.0,0.0,0.0
148,Republican,"3.2 million new jobs have been created since Senate Republicans passed tax reform, including 196,000 more jobs added in March. https://t.co/D0r2MupWaF",Senate of Republican,21,0.0,0.909,0.091,0.25
149,Republican,America’s economy is booming. 🇺🇸 https://t.co/pS0htqQoao,Senate of Republican,6,0.0,1.0,0.0,0.0
150,Republican,.@MariaBartiromo: “The bottom line is this: employers are still hiring in a robust way.” #JobsReport https://t.co/1GpfM9Xl3k,Senate of Republican,16,0.0,0.854,0.146,0.34
151,Republican,3.2 million jobs have been created since Republicans passed tax reform. America's economy is booming. 🇺🇸 https://t.co/UVzFNvDo3C,Senate of Republican,17,0.0,0.889,0.111,0.25
152,Republican,🚨 BREAKING 🚨 U.S. weekly jobless claims are the lowest since 1969. America’s economy is booming. https://t.co/8ALkHcloTf,Senate of Republican,17,0.157,0.843,0.0,-0.3818
153,Republican,"This unprecedented, blind obstruction is part of the far left’s ‘resistance’ movement. 

It’s about doing everything possible to undermine and undercut @POTUS @realDonaldTrump. https://t.co/uba2hXL5A8",Senate of Republican,24,0.182,0.818,0.0,-0.5994
154,Republican,"📺 WATCH: The @SenateGOP leadership team briefs the press on @SenateDems partisan obstruction of @POTUS @realDonaldTrump's nominees👇
 
https://t.co/JE8zRllMPU",Senate of Republican,18,0.0,1.0,0.0,0.0
155,Republican,"Due to @SenateDems’ obstruction, leadership positions across the government are VACANT.
 
Nominees are stranded in a holding pattern, waiting to serve our nation.
 
Ultimately the American people pay the price for their bitter partisanship.
 
It’s time for Dems to DO THEIR JOB. https://t.co/znZx9rUaGd",Senate of Republican,43,0.095,0.905,0.0,-0.4939
156,Republican,"Cloture votes required in the first 2 years of a presidency:
 
Clinton: 8
 
Bush: 4
 
Obama: 12
 
Trump: 128
 
See anything off?

It's time for @SenateDems to STOP abusing Senate rules and wasting precious floor time to obstruct @POTUS @realDonaldTrump's well-qualified nominees. https://t.co/eMnQ1vO7qL",Senate of Republican,43,0.182,0.739,0.078,-0.6037
157,Republican,Worth watching: A Maine family shares their story of how @SenatorCollins has fought to increase #diabetes research and helped them access life-changing technology to manage it. https://t.co/CqhfRahqPH,Senate of Republican,27,0.075,0.717,0.208,0.4767
158,Republican,"Today, we pause to remember the courage and sacrifice of our Vietnam War veterans.
 
Thank you for your service to our great nation. https://t.co/7psRBvqFqQ",Senate of Republican,24,0.116,0.593,0.291,0.7096
159,Republican,"47 Senate #DemsDucked the #GreenNewDeal vote yesterday.

They voted present. 

Zero voted in favor.

Why? 

Because they knew the American people would hold them accountable for the extreme proposal. https://t.co/a4tOyhpx7F",Senate of Republican,30,0.0,0.915,0.085,0.4019
160,Republican,📺 WATCH: Republicans deliver remarks from the Senate floor  👇 https://t.co/TTHRkzbeXG,Senate of Republican,11,0.0,1.0,0.0,0.0
161,Republican,"""The #GreenNewDeal is not the solution for America. It’s a big green bomb that will blow a hole in our strong, healthy &amp; growing economy."" - @SenJohnBarrasso 

No wonder #DemsDucked. https://t.co/fdhKUq5anr",Senate of Republican,31,0.199,0.594,0.208,0.0869
162,Republican,"Today, the U.S. Senate voted on the #GreenNewDeal.
 
The vote tally:
 
- 0 Yeas
 
- 57 Nays
 
- 43 “present”
 
#DemsDucked🦆 https://t.co/SfUQOqZpDP",Senate of Republican,22,0.0,1.0,0.0,0.0
163,Republican,Will #DemsDuck🦆? Tune in LIVE to see how your senators vote on the #GreenNewDeal 👇 https://t.co/tNr4LqU7zB,Senate of Republican,16,0.0,1.0,0.0,0.0
164,Republican,📺 TUNE IN: @SenateGOP leadership briefs the press on today's #GreenNewDeal vote. https://t.co/WPI2MmrEWo,Senate of Republican,13,0.0,1.0,0.0,0.0
165,Republican,"#DemsDuck🦆, a three-step guide by @SenJeffMerkley

🔽
 
1.  Hold rally in favor of the #GreenNewDeal.

2.  Tell the American people “action is urgent.”

3.  Don’t vote for it a few hours later. https://t.co/Fbg3sQcDU4",Senate of Republican,33,0.0,0.915,0.085,0.4019
166,Republican,"📚A brief history of the #GreenNewDeal
 
2/7: @AOC &amp; @SenMarkey reveal the plan. @SenateDems rush to support.
 
2/14: @senatemajldr says the Senate will take a vote.
 
2/27: @SenSchumer calls vote a “sham”. Dems backtrack.
 
Today: We vote. 

Will #DemsDuck their own proposal? https://t.co/OdLe10BuKW",Senate of Republican,43,0.0,0.937,0.063,0.4019
167,Republican,"The Democrats’ hard left turn is too liberal even for President Obama. 👇

https://t.co/1SZIkrGmwe",Senate of Republican,14,0.104,0.896,0.0,-0.1027
168,Republican,"🚨 TODAY 🚨

The Senate will vote on the #GreenNewDeal.

The American people deserve to know: Will @SenateDems reject this crippling, socialist takeover of the entire U.S. economy?
 
Or will #DemsDuck🦆 the vote? https://t.co/jl5AlyPpn5",Senate of Republican,34,0.09,0.91,0.0,-0.4696
169,Republican,"This week, we will learn exactly where members of the U.S. Senate stand on the #GreenNewDeal.
 
Will @SenateDems reject this crippling, socialist takeover of the entire U.S. economy?
 
Or will #DemsDuck🦆 the vote?
 
The American people deserve to know. https://t.co/UnmijePdwx",Senate of Republican,40,0.073,0.927,0.0,-0.4696
170,Republican,"As the Senate prepares to vote on the #GreenNewDeal, Democrats who lined up to support it are now getting ready to duck the vote.
 
What gives?
 
#DemsDuck🦆 https://t.co/UX3Jnd8j9R",Senate of Republican,28,0.0,0.833,0.167,0.6369
171,Republican,"On #WorldDownSyndromeDay, we recognize the special place individuals with Down syndrome have in families and communities across America and around the world. #WDSD19 https://t.co/8WG0wG8cYM",Senate of Republican,24,0.0,0.895,0.105,0.4019
172,Republican,"📊 Did you see the new poll from @CNN? 

Together with @realdonaldtrump, Republicans in Congress have helped create a strong, healthy, and growing American economy. https://t.co/5RUnpJbu21",Senate of Republican,26,0.0,0.671,0.329,0.8316
173,Republican,¯\_(ツ)_/¯ https://t.co/PeuerPboW4,Senate of Republican,2,0.0,1.0,0.0,0.0
174,Republican,@SenSchumer How about voting for your own #GreenNewDeal resolution? https://t.co/LsYZ4TDFvi,Senate of Republican,10,0.0,1.0,0.0,0.0
175,Republican,"Pro-jobs Republican policies are opening more opportunity for American workers. 

For the FIRST TIME on record, there are now 1 MILLION MORE job openings than job seekers.

More from @AP news 🔽 https://t.co/krEgRqDevf",Senate of Republican,33,0.0,0.907,0.093,0.4754
176,Republican,"Math is hard, but the #GreenNewDeal just doesn't add up. 

Will @SenateDems go on the record to support this proposal? https://t.co/40eHLZdJQA",Senate of Republican,21,0.051,0.8,0.149,0.5187
