,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
156,Republican,Will #DemsDuck🦆? Tune in LIVE to see how your senators vote on the #GreenNewDeal 👇 https://t.co/tNr4LqU7zB,Senate GOP,16,0.0,1.0,0.0,0.0
157,Republican,📺 TUNE IN: @SenateGOP leadership briefs the press on today's #GreenNewDeal vote. https://t.co/WPI2MmrEWo,Senate GOP,13,0.0,1.0,0.0,0.0
158,Republican,"#DemsDuck🦆, a three-step guide by @SenJeffMerkley

🔽
 
1.  Hold rally in favor of the #GreenNewDeal.

2.  Tell the… https://t.co/mNoC0Xy53c",Senate GOP,19,0.0,0.856,0.144,0.4019
159,Republican,"📚A brief history of the #GreenNewDeal
 
2/7: @AOC &amp; @SenMarkey reveal the plan. @SenateDems rush to support.
 
2/14… https://t.co/rT115hal4f",Senate GOP,19,0.0,0.87,0.13,0.4019
160,Republican,"The Democrats’ hard left turn is too liberal even for President Obama. 👇

https://t.co/1SZIkrGmwe",Senate GOP,14,0.104,0.896,0.0,-0.1027
161,Republican,"🚨 TODAY 🚨

The Senate will vote on the #GreenNewDeal.

The American people deserve to know: Will @SenateDems reject… https://t.co/vcA2LnPu2F",Senate GOP,20,0.0,1.0,0.0,0.0
162,Republican,"This week, we will learn exactly where members of the U.S. Senate stand on the #GreenNewDeal.
 
Will @SenateDems re… https://t.co/gSqH4kesho",Senate GOP,20,0.0,1.0,0.0,0.0
163,Republican,"As the Senate prepares to vote on the #GreenNewDeal, Democrats who lined up to support it are now getting ready to… https://t.co/VPgr5lOfT7",Senate GOP,22,0.0,0.794,0.206,0.6369
164,Republican,"On #WorldDownSyndromeDay, we recognize the special place individuals with Down syndrome have in families and commun… https://t.co/8OeWq9mqoQ",Senate GOP,17,0.0,0.856,0.144,0.4019
165,Republican,"📊 Did you see the new poll from @CNN? 

Together with @realdonaldtrump, Republicans in Congress have helped create… https://t.co/BFZLwcMKfP",Senate GOP,19,0.0,1.0,0.0,0.0
166,Republican,¯\_(ツ)_/¯ https://t.co/PeuerPboW4,Senate GOP,2,0.0,1.0,0.0,0.0
167,Republican,@SenSchumer How about voting for your own #GreenNewDeal resolution? https://t.co/LsYZ4TDFvi,Senate GOP,10,0.0,1.0,0.0,0.0
168,Republican,"Pro-jobs Republican policies are opening more opportunity for American workers. 

For the FIRST TIME on record, the… https://t.co/fQsVyXWWs6",Senate GOP,18,0.0,0.846,0.154,0.4754
169,Republican,"Math is hard, but the #GreenNewDeal just doesn't add up. 

Will @SenateDems go on the record to support this propos… https://t.co/t9BS0k3Drn",Senate GOP,21,0.051,0.8,0.149,0.5187
170,Republican,"Did you see the article from @AP news?
 
For the FIRST TIME on record, there are now 1 MILLION MORE job openings th… https://t.co/a71WYkfPB8",Senate GOP,24,0.0,1.0,0.0,0.0
171,Republican,"The booming economy is benefiting EVERYONE. This February marked the biggest increase in wages in a decade, and acc… https://t.co/uPJPXONpw7",Senate GOP,20,0.0,0.887,0.113,0.3182
172,Republican,"On #AgDay19, we recognize and celebrate the contribution of American agriculture in our everyday lives. 🇺🇸🚜 https://t.co/jobsWy5jcy",Senate GOP,17,0.0,0.812,0.188,0.5719
173,Republican,🚨 LIVE NOW: Republican Senators share the facts on the #GreenNewDeal https://t.co/K1YulYPpWw,Senate GOP,12,0.0,0.82,0.18,0.296
174,Republican,"There has been a lot of talk about the #GreenNewDeal lately.

Here are the facts 👇 https://t.co/0anAs2CCV2",Senate GOP,17,0.0,1.0,0.0,0.0
175,Republican,"Instead of the #GreenNewDeal nightmare, Republicans want to focus on what we KNOW has worked to reduce carbon dioxi… https://t.co/Fe5x2HBqtI",Senate GOP,20,0.0,0.936,0.064,0.0772
176,Republican,Happy Birthday @SenatorRomney! 🎈 https://t.co/Xt5gk2ZyQl,Senate GOP,5,0.0,0.429,0.571,0.6114
177,Republican,"Math is hard, but the #GreenNewDeal just doesn’t add up. https://t.co/TgNgjWxpAE",Senate GOP,11,0.107,0.893,0.0,-0.0516
178,Republican,📺 TUNE IN: Members of the @SenateGOP leadership team brief the press ⬇️ https://t.co/xIPBdCVGFL,Senate GOP,14,0.0,1.0,0.0,0.0
179,Republican,".@AP:

✅  ""A surprisingly strong burst of job growth""

✅  ""The rebound has confounded many experts' projections""

✅… https://t.co/8VcI4mWJ4Z",Senate GOP,19,0.0,0.633,0.367,0.7964
180,Republican,".@SenateDems – do you actually support the #GreenNewDeal? 

Asking for a friend... https://t.co/W5Fj0gh6mE",Senate GOP,13,0.0,0.787,0.213,0.4019
181,Republican,"The #GreenNewDeal would include #MedicareForAll. Under this plan, NO ONE could have private health insurance. It wo… https://t.co/tFJsAicPvi",Senate GOP,18,0.147,0.853,0.0,-0.4466
182,Republican,"The #GreenNewDeal is a bad deal. It would cost ~$65,000 per family, people will lose their energy jobs, and home en… https://t.co/HcI7H3sMw4",Senate GOP,22,0.236,0.684,0.08,-0.6249
183,Republican,"REALITY CHECK:

Here's the video @SenateDems didn't show: https://t.co/MfqP1Lxa2R

@SenJohnBarrasso discussed how m… https://t.co/GhOMjg04rm",Senate GOP,14,0.0,1.0,0.0,0.0
184,Republican,"On #InternationalWomensDay, we honor and celebrate the trailblazing Republican women shaping our nation in the Unit… https://t.co/ISlNpXgfAw",Senate GOP,17,0.0,0.685,0.315,0.7845
185,Republican,"🚨 BREAKING 🚨
 
The February jobs report shows the *fastest wage growth in over a decade.*
 
Even President Obama’s… https://t.co/iCVN1qwVEr",Senate GOP,20,0.0,0.86,0.14,0.3818
186,Republican,".@SenJoniErnst on the #GreenNewDeal: “The truth is, this proposal is a raw deal for America, especially our rural c… https://t.co/bz3WjiZicZ",Senate GOP,20,0.0,0.887,0.113,0.3182
187,Republican,“The great American jobs machine is still roaring.” - @WSJ https://t.co/gam5024iLK,Senate GOP,11,0.0,0.687,0.313,0.6249
188,Republican,The American people deserve to know: Why are @SenMarkey and @SenateDems dodging the truth about the #GreenNewDeal?… https://t.co/za3c7g633x,Senate GOP,18,0.071,0.812,0.117,0.2263
189,Republican,"In just over two years, @realdonaldtrump and Republicans in Congress have helped create a strong, healthy, and grow… https://t.co/mOKWT6od6v",Senate GOP,19,0.0,0.649,0.351,0.7964
190,Republican,"Breaking from @Reuters this morning: “U.S. weekly jobless claims fall; productivity improves” 

https://t.co/6t8FYxBrH9",Senate GOP,13,0.0,1.0,0.0,0.0
191,Republican,"Here’s an inconvenient truth for @SenateDems: 

We can reduce carbon emissions without the radical, $93 trillion… https://t.co/Ed8x5uXwxm",Senate GOP,17,0.122,0.761,0.117,-0.0258
192,Republican,.@SenMarkey’s #GreenNewDeal also calls for meeting “100 percent” of U.S. power demand through renewable sources.… https://t.co/9NZNadl54U,Senate GOP,16,0.091,0.909,0.0,-0.128
193,Republican,".@SenMarkey makes a false claim that the #GreenNewDeal doesn’t include health care.
 
HIS resolution lays out a goa… https://t.co/itRisEsEXj",Senate GOP,19,0.0,0.833,0.167,0.4939
194,Republican,TUNE IN: Republicans brief the press on H.R. 1 https://t.co/SONmAXRmF4,Senate GOP,10,0.0,1.0,0.0,0.0
195,Republican,🚨 HUGE: Senators take to the #Senate floor to ask @SenateDems if they'll vote for the radical #GreenNewDeal https://t.co/r3Q3nidSMD,Senate GOP,19,0.0,0.849,0.151,0.4648
196,Republican,"Some #WednesdayWisdom for @SenateDems:

Don’t spend more than the *combined GDP of every nation on earth* on a $93… https://t.co/Rxz5LdXdkX",Senate GOP,20,0.0,1.0,0.0,0.0
197,Republican,"The radical $93 Trillion #GreenNewDeal.
 
A massive, job-killing, socialist government takeover that would cost mor… https://t.co/kyHYrDflw5",Senate GOP,16,0.0,1.0,0.0,0.0
198,Republican,"Dems continue their push for a radical #GreenNewDeal that would cost American families up to $65,000 per year.

Tha… https://t.co/TDEuoeNqUK",Senate GOP,20,0.0,1.0,0.0,0.0
199,Republican,📺 TUNE IN: The @SenateGOP leadership team briefs the press https://t.co/H9kOTpmswi,Senate GOP,11,0.0,1.0,0.0,0.0
200,Republican,"Americans are back to work and making more money thanks to pro-jobs Republican policies.
 
But, if Democrats have t… https://t.co/uwEvPqbrIq",Senate GOP,20,0.0,0.857,0.143,0.4902
201,Republican,"Americans can’t afford the #GreenNewDeal, and we shouldn’t ask them to pay for it. https://t.co/lKLWuVxyga",Senate GOP,15,0.091,0.909,0.0,-0.1027
202,Republican,"March is #WomensHistoryMonth. 

During this month of recognition, we honor and celebrate the courage, ingenuity, an… https://t.co/IEHhX2Tccp",Senate GOP,17,0.0,0.581,0.419,0.8779
203,Republican,"Every household in the nation could be on the hook for up to $65,000 per year to cover the tab of the #GreenNewDeal… https://t.co/0wTyj1W4XB",Senate GOP,24,0.0,1.0,0.0,0.0
204,Republican,"What’s the deal with the #GreenNewDeal? @SenJohnBarrasso said it best: the #GreenNewDeal is a big, green bomb that… https://t.co/KiFeKcrMjL",Senate GOP,19,0.137,0.684,0.179,0.25
205,Republican,"Not so fast. 

Democrats have already introduced their plan: The #GreenNewDeal. 

It will cost up to $93 trillion a… https://t.co/I1jBZU3T6A",Senate GOP,20,0.0,1.0,0.0,0.0
206,Republican,"📰 BREAKING NEWS: In 2018, the U.S. economy grew at the highest rate in 13 years.

https://t.co/SYMdPHcr2M",Senate GOP,17,0.0,1.0,0.0,0.0
207,Republican,".@senatemajldr on the #GreenNewDeal:

“Do our Democratic colleagues really support this fantasy novel masquerading… https://t.co/xCPzy8CQ7M",Senate GOP,15,0.0,0.711,0.289,0.6478
208,Republican,📺 Senators speak in support of a resolution to end @SenateDems unprecedented obstruction of @POTUS's nominees. https://t.co/a0jWvr6YxJ,Senate GOP,17,0.0,0.838,0.162,0.4019
209,Republican,".@SenatorDurbin on the #GreenNewDeal:

“What in the heck is this?"" https://t.co/hNl97E7mcW",Senate GOP,11,0.0,1.0,0.0,0.0
210,Republican,"🚨 BREAKING 🚨

The House just followed the Senate and approved the Natural Resources Management Act. 

This is a bip… https://t.co/ivZpGK7umY",Senate GOP,21,0.0,0.751,0.249,0.6486
211,Republican,📺 TUNE IN: The @SenateGOP leadership team briefs the press https://t.co/ACaUZfHlhU,Senate GOP,11,0.0,1.0,0.0,0.0
212,Republican,"💸 The Green New Deal could cost up to $93 Trillion over the next decade. 

For perspective, that's equal to 90% of… https://t.co/BDgNNVbdIH",Senate GOP,23,0.0,1.0,0.0,0.0
213,Republican,"Today, the Senate will vote on the Born-Alive Abortion Survivors Protection Act.

The legislation is simple. When a… https://t.co/ue6BVBimkL",Senate GOP,19,0.0,1.0,0.0,0.0
214,Republican,"🎓Great work, grads. Congrats! https://t.co/X2BmBkjxsE",Senate GOP,5,0.0,0.52,0.48,0.5707
215,Republican,In Ohio—and across the nation—American workers are WINNING in our strong and healthy economy. 📶🇺🇸 https://t.co/psgMKmycQs,Senate GOP,16,0.0,0.562,0.438,0.8788
216,Republican,Be sure to bring a few boxes back to the Capitol to share with your colleagues! 🍪 https://t.co/djk3bPjOcK,Senate GOP,18,0.0,0.745,0.255,0.5848
217,Republican,Congratulations to these new American citizens! 🇺🇸 https://t.co/fdon72l4Az,Senate GOP,8,0.0,0.625,0.375,0.636
218,Republican,"🎈Happy Birthday, George Washington!

At 555 feet, the Washington Monument towers over Capitol Hill as a unique remi… https://t.co/7Me8mzCNvt",Senate GOP,19,0.0,1.0,0.0,0.0
219,Republican,"Did you see the news?

@GallupNews reports: ""Americans’ optimism about their personal finances has climbed to the h… https://t.co/48TCJ4MU1X",Senate GOP,19,0.0,0.837,0.163,0.5423
220,Republican,📈 The data continues to show: Republican policies are helping to create an economy that gives every American an opp… https://t.co/E69mt2tTXS,Senate GOP,21,0.0,0.807,0.193,0.5106
221,Republican,"Well. That's embarrassing. 

@AOC, why was your #GreenNewDeal FAQ deleted? https://t.co/752zNGKNX9",Senate GOP,11,0.19,0.657,0.153,-0.128
222,Republican,American workers are winning in our strong and healthy economy. Wage growth for job switchers is the fastest over t… https://t.co/Em4u1nHtFW,Senate GOP,21,0.0,0.586,0.414,0.9001
223,Republican,"🚨 Did you see this?

@AP reports: “U.S. job openings jump to record high of 7.3 million"" https://t.co/9PETXQEZ1D",Senate GOP,18,0.0,1.0,0.0,0.0
224,Republican,"The #LandsPackage2019 brings together over 100 public lands, natural resources, and water bills that will improve p… https://t.co/znRrIjWq6a",Senate GOP,18,0.0,0.748,0.252,0.6597
225,Republican,🗞️ BIG NEWS: @lisamurkowski’s bipartisan #LandsPackage2019 has PASSED the Senate. https://t.co/qsTrd8XpC2,Senate GOP,11,0.0,1.0,0.0,0.0
226,Republican,📺 TUNE IN: The @SenateGOP leadership team briefs the press https://t.co/Jur428dXMK,Senate GOP,11,0.0,1.0,0.0,0.0
227,Republican,"The #GreenNewDeal is a raw deal for every American.

Here are the facts ⬇️ https://t.co/aUAWOHKM0H",Senate GOP,15,0.0,1.0,0.0,0.0
228,Republican,The radical #GreenNewDeal is a massive plan for the government to takeover and micromanage much of American life.… https://t.co/73VoqcNjfg,Senate GOP,19,0.0,1.0,0.0,0.0
229,Republican,"As Democrats take a hard left turn, the Green New Deal would take our growing economy off the cliff and our nation… https://t.co/4NMI2fy0fm",Senate GOP,23,0.061,0.866,0.074,0.0772
230,Republican,"#GreenNewDeal aims to “get rid of farting cows and airplanes” 🐄✈️🤨

Check out the fact sheet: https://t.co/8Yj7usdY5q",Senate GOP,17,0.0,1.0,0.0,0.0
231,Republican,"The Democrats have taken a hard left turn. You can see it with their so-called “Green New Deal.” We have a strong,… https://t.co/SaVYBmmZCR",Senate GOP,23,0.065,0.935,0.0,-0.1027
232,Republican,Even @SpeakerPelosi thinks far-left Democrats’ “Green New Deal” is absurd. ⬇️ https://t.co/aesnDZTiwU,Senate GOP,12,0.0,1.0,0.0,0.0
233,Republican,“The Green New Deal is a raw deal for the American taxpayer.” - @SenJohnBarrasso https://t.co/zn6YMAIhE9 https://t.co/6UOueTrG7y,Senate GOP,16,0.0,1.0,0.0,0.0
234,Republican,“The Green New Deal is a raw deal for the American taxpayer.” - @SenJohnBarrasso https://t.co/zn6YMAIhE9 https://t.co/6UOueTrG7y,Senate GOP,16,0.0,1.0,0.0,0.0
235,Republican,"Fueled by Republican pro-growth policies, our nation's booming economy continues to produce more jobs and higher wa… https://t.co/zqd0joWWEs",Senate GOP,18,0.0,1.0,0.0,0.0
236,Republican,"On border security, @SenJohnBarrasso tells @MitchellReports, senators on both sides of the aisle are meeting with e… https://t.co/R8EMKc7cPv",Senate GOP,18,0.0,0.876,0.124,0.34
237,Republican,"📺 TUNE IN: On the Senate Floor, Republicans are putting a spotlight on America’s booming economy https://t.co/voIk34jS7c",Senate GOP,17,0.0,1.0,0.0,0.0
238,Republican,"Happy birthday, Mr. President! 🎈 https://t.co/T09yYTQgKx",Senate GOP,6,0.0,0.501,0.499,0.6114
239,Republican,"""This is our future -- our fate -- and our choice to make. I am asking you to choose greatness."" 

- @POTUS… https://t.co/gGwVEVIoKj",Senate GOP,23,0.0,1.0,0.0,0.0
240,Republican,"""To me,"" Joshua recalls, ""the American soldiers were proof that God exists, and they came down from the sky."" #SOTU https://t.co/rOCjQIJSGk",Senate GOP,21,0.0,0.905,0.095,0.2732
241,Republican,"""With one voice, we must confront this hatred anywhere and everywhere it occurs."" -@POTUS #SOTU https://t.co/G0R1rsyAzo",Senate GOP,16,0.324,0.676,0.0,-0.7717
242,Republican,"Happy 81st Birthday, Judah! 🎈 https://t.co/2KcE3g1ZjA",Senate GOP,6,0.0,0.501,0.499,0.6114
243,Republican,"""Under my Administration, we will never apologize for advancing America's interests."" - @POTUS #SOTU https://t.co/0Th5rXluFl",Senate GOP,15,0.091,0.909,0.0,-0.0762
244,Republican,"""It is unacceptable that Americans pay vastly more than people in other countries for the exact same drugs, often m… https://t.co/iIca3Sib0u",Senate GOP,21,0.188,0.812,0.0,-0.5267
245,Republican,""" As part of our commitment to improving opportunity for women everywhere, this Thursday we are launching the first… https://t.co/bh423Q9XNv",Senate GOP,20,0.0,0.661,0.339,0.802
246,Republican,"""Not one more American life should be lost because our Nation failed to control its very dangerous border."" -… https://t.co/ukm120cVlO",Senate GOP,20,0.346,0.654,0.0,-0.8399
247,Republican,"""Now is the time for the Congress to show the world that America is committed to ending illegal immigration and put… https://t.co/5w70nFZZwz",Senate GOP,22,0.14,0.778,0.082,-0.3612
248,Republican,"""On Friday, it was announced that we added another 304,000 jobs last month alone -- almost double what was expected… https://t.co/iSwcSPUnP3",Senate GOP,21,0.091,0.909,0.0,-0.25
249,Republican,"""Members of Congress:  the State of our Union is strong.  Our country is vibrant and our economy is thriving like n… https://t.co/2a85IjsSEh",Senate GOP,22,0.0,0.674,0.326,0.8481
